screen_id,group,crowd_annotations,expert_annotations,gpt_annotations,app
com.simplemobiletools.calendar_screen_256.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_115', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_116', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_117', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_118', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_119', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_120', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.simplemobiletools.calendar
com.simplemobiletools.calendar_screen_102.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_115', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_116', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_117', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_118', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_119', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_120', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.simplemobiletools.calendar
com.simplemobiletools.calendar_screen_138.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_115', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_116', 'label': 'II-PRE', 'bbox': [44, 1687, 1063, 1830], 'source_wh': [1080, 2340]}, {'user_id': 'worker_117', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_118', 'label': 'FA-G-PRO', 'bbox': [32, 316, 1054, 408], 'source_wh': [1080, 2340]}, {'user_id': 'worker_119', 'label': 'FA-G-PRO', 'bbox': [876, 322, 1020, 392], 'source_wh': [1080, 2340]}, {'user_id': 'worker_120', 'label': 'FA-G-PRO', 'bbox': [22, 309, 1050, 405], 'source_wh': [1080, 2340]}, {'user_id': 'worker_120', 'label': 'II-PRE', 'bbox': [34, 1698, 1035, 1812], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'FA-G-PRO', 'bbox': [17, 276, 1044, 429], 'source_wh': [1080, 2340]}]","[{'user_id': 'gpt', 'label': 'FA-G-PRO', 'bbox': [0, 0, 1080, 200], 'source_wh': [1080, 2340]}, {'user_id': 'gpt', 'label': 'II-PRE', 'bbox': [0, 2000, 1080, 2100], 'source_wh': [1080, 2340]}]",com.simplemobiletools.calendar
com.simplemobiletools.calendar_screen_106.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_115', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_116', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_117', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_118', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_119', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_120', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.simplemobiletools.calendar
com.simplemobiletools.calendar_screen_121.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_115', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_116', 'label': 'II-AM-FH', 'bbox': [59, 809, 972, 926], 'source_wh': [1080, 2340]}, {'user_id': 'worker_117', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_118', 'label': 'II-PRE', 'bbox': [118, 836, 932, 912], 'source_wh': [1080, 2340]}, {'user_id': 'worker_119', 'label': 'II-AM-FH', 'bbox': [94, 832, 190, 920], 'source_wh': [1080, 2340]}, {'user_id': 'worker_120', 'label': 'II-PRE', 'bbox': [72, 812, 944, 958], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'II-AM-FH', 'bbox': [0, 500, 1080, 1000], 'source_wh': [1080, 2340]}]",com.simplemobiletools.calendar
com.simplemobiletools.calendar_screen_147.jpg,mixed_eq_gptFalse,"[{'user_id': 'worker_115', 'label': 'FA-G-PRO', 'bbox': [681, 116, 807, 265], 'source_wh': [1080, 2340]}, {'user_id': 'worker_116', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_117', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_118', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_119', 'label': 'II-AM-FH', 'bbox': [6, 1732, 584, 1828], 'source_wh': [1080, 2340]}, {'user_id': 'worker_120', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.simplemobiletools.calendar
com.apptivateme.next.la_screen_28.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_121', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_122', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_123', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_124', 'label': 'II-PRE', 'bbox': [58, 1104, 994, 1560], 'source_wh': [1080, 1920]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.apptivateme.next.la
com.sycomore.chateaudeversaille.activity_screen_30.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_121', 'label': 'II-AM-G-SMALL', 'bbox': [456, 492, 607, 542], 'source_wh': [1080, 2340]}, {'user_id': 'worker_122', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_123', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_125', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_124', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.sycomore.chateaudeversaille.activity
com.eliferun.music_screen_17.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_121', 'label': 'II-PRE', 'bbox': [488, 848, 630, 924], 'source_wh': [1080, 1920]}, {'user_id': 'worker_122', 'label': 'II-PRE', 'bbox': [90, 1302, 984, 1432], 'source_wh': [1080, 1920]}, {'user_id': 'worker_123', 'label': 'II-PRE', 'bbox': [78, 1196, 1050, 1542], 'source_wh': [1080, 1920]}, {'user_id': 'worker_125', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_124', 'label': 'II-AM-G-SMALL', 'bbox': [53, 992, 1027, 1477], 'source_wh': [1080, 1920]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'II-PRE', 'bbox': [108, 960, 972, 1032], 'source_wh': [1080, 1920]}]",com.eliferun.music
app.supershift_screen_34.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_121', 'label': 'II-AM-FH', 'bbox': [498, 898, 683, 976], 'source_wh': [1080, 2340]}, {'user_id': 'worker_122', 'label': 'II-AM-FH', 'bbox': [66, 1378, 1028, 1570], 'source_wh': [1080, 2340]}, {'user_id': 'worker_123', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_125', 'label': 'NG-AD', 'bbox': [31, 57, 1029, 1751], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'II-AM-FH', 'bbox': [64, 1265, 1024, 1824], 'source_wh': [1080, 2340]}]",[],app.supershift
uk.org.nt.android.app1_screen_132.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_121', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_122', 'label': 'II-AM-FH', 'bbox': [80, 1180, 961, 1406], 'source_wh': [1080, 2340]}, {'user_id': 'worker_123', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_125', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_124', 'label': 'FA-G-PRO', 'bbox': [128, 1322, 968, 1530], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'II-AM-FH', 'bbox': [0, 0, 1080, 2340], 'source_wh': [1080, 2340]}]",uk.org.nt.android.app1
com.getmyboat_v1_screen_101.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_121', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_122', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_123', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_125', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_124', 'label': 'II-AM-FH', 'bbox': [16, 645, 1073, 894], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.getmyboat
com.currencyapp.currencyandroid_screen_20.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_121', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_122', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_123', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_125', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_124', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.currencyapp.currencyandroid
com.uefa.ucl_screen_112.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_121', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_122', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_123', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_125', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_124', 'label': 'FA-G-PRO', 'bbox': [93, 1117, 1053, 1360], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.uefa.ucl
com.xvideostudio.videoeditorlite_screen_65.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_121', 'label': 'NG-AD', 'bbox': [730, 270, 832, 316], 'source_wh': [1080, 2340]}, {'user_id': 'worker_122', 'label': 'NG-AD', 'bbox': [12, 156, 1076, 704], 'source_wh': [1080, 2340]}, {'user_id': 'worker_123', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_125', 'label': 'II-AM-FH', 'bbox': [37, 1492, 1012, 1723], 'source_wh': [1080, 2340]}, {'user_id': 'worker_124', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'NG-AD', 'bbox': [23, 19, 1048, 1733], 'source_wh': [1080, 2340]}]","[{'user_id': 'gpt', 'label': 'II-AM-FH', 'bbox': [0, 1500, 1080, 1800], 'source_wh': [1080, 2340]}, {'user_id': 'gpt', 'label': 'NG-AD', 'bbox': [0, 0, 1080, 2340], 'source_wh': [1080, 2340]}]",com.xvideostudio.videoeditorlite
com.microsoft.office.officelens_screen_102.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_121', 'label': 'II-AM-FH', 'bbox': [444, 1664, 631, 1700], 'source_wh': [1080, 1920]}, {'user_id': 'worker_122', 'label': 'II-AM-FH', 'bbox': [68, 1524, 1054, 1686], 'source_wh': [1080, 1920]}, {'user_id': 'worker_123', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_125', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_124', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'II-AM-FH', 'bbox': [270, 1440, 810, 1560], 'source_wh': [1080, 1920]}]",com.microsoft.office.officelens
com.themesbunch.dctransit_screen_93.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_126', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_127', 'label': 'FA-G-PRO', 'bbox': [306, 1443, 625, 1508], 'source_wh': [1080, 2340]}, {'user_id': 'worker_128', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_129', 'label': 'NG-AD', 'bbox': [218, 1674, 362, 1718], 'source_wh': [1080, 2340]}, {'user_id': 'worker_130', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'FA-G-PRO', 'bbox': [9, 1420, 1054, 1581], 'source_wh': [1080, 2340]}]","[{'user_id': 'gpt', 'label': 'FA-G-PRO', 'bbox': [0, 1930, 1080, 2030], 'source_wh': [1080, 2340]}]",com.themesbunch.dctransit
com.threeds.homebyme_screen_32.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_126', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_127', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_128', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_129', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_130', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.threeds.homebyme
com.zhenkolist.sketch_drawing_ideas_screen_40.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_126', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_127', 'label': 'II-AM-G-SMALL', 'bbox': [8, 1695, 131, 1792], 'source_wh': [1080, 2340]}, {'user_id': 'worker_128', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_129', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_130', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'II-AM-G-SMALL', 'bbox': [6, 1716, 58, 1780], 'source_wh': [1080, 2340]}]","[{'user_id': 'gpt', 'label': 'II-AM-G-SMALL', 'bbox': [0, 2040, 1080, 2340], 'source_wh': [1080, 2340]}]",com.zhenkolist.sketch
com.bravolang.thai_screen_132.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_126', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_127', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_128', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_129', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_130', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.bravolang.thai
com.changecollective.tenpercenthappier_screen_88.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_126', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_127', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_128', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_129', 'label': 'II-AM-FH', 'bbox': [82, 938, 758, 1456], 'source_wh': [1080, 2340]}, {'user_id': 'worker_130', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'II-AM-FH', 'bbox': [0, 0, 1080, 200], 'source_wh': [1080, 2340]}]",com.changecollective.tenpercenthappier
com.agilx.companycam_screen_41.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_126', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_127', 'label': 'II-AM-FH', 'bbox': [54, 1724, 1079, 1967], 'source_wh': [1080, 2340]}, {'user_id': 'worker_128', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_129', 'label': 'II-AM-FH', 'bbox': [48, 1800, 896, 2240], 'source_wh': [1080, 2340]}, {'user_id': 'worker_130', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'II-AM-FH', 'bbox': [398, 1985, 1048, 2184], 'source_wh': [1080, 2340]}]","[{'user_id': 'gpt', 'label': 'II-PRE', 'bbox': [0, 1800, 1080, 2100], 'source_wh': [1080, 2340]}]",com.agilx.companycam
com.aplicativoslegais.easystudy_screen_34.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_126', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_127', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_128', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_129', 'label': 'II-AM-FH', 'bbox': [720, 758, 1024, 1818], 'source_wh': [1080, 2340]}, {'user_id': 'worker_130', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.aplicativoslegais.easystudy
com.uefa.ucl_screen_10.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_126', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_127', 'label': 'II-AM-FH', 'bbox': [16, 1087, 616, 1458], 'source_wh': [1080, 2340]}, {'user_id': 'worker_128', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_129', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_130', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.uefa.ucl
uk.org.nt.android.app1_screen_103.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_126', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_127', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_128', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_129', 'label': 'II-PRE', 'bbox': [478, 466, 604, 684], 'source_wh': [1080, 2340]}, {'user_id': 'worker_130', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],uk.org.nt.android.app1
com.iconchanger.customizeapp.shortcut_screen_31.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_131', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_132', 'label': 'II-PRE', 'bbox': [31, 433, 1061, 1760], 'source_wh': [1080, 1920]}, {'user_id': 'worker_133', 'label': 'II-AM-G-SMALL', 'bbox': [546, 1134, 1064, 1622], 'source_wh': [1080, 1920]}, {'user_id': 'worker_134', 'label': 'II-PRE', 'bbox': [43, 1596, 1036, 1759], 'source_wh': [1080, 1920]}, {'user_id': 'worker_135', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'II-AM-FH', 'bbox': [0, 0, 1080, 1920], 'source_wh': [1080, 1920]}]",com.iconchanger.customizeapp.shortcut
com.astrovicapp.bigDaysLite_screen_24.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_131', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_132', 'label': 'FA-G-PRO', 'bbox': [98, 661, 986, 1117], 'source_wh': [1080, 1920]}, {'user_id': 'worker_133', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_134', 'label': 'NG-AD', 'bbox': [105, 666, 979, 1112], 'source_wh': [1080, 1920]}, {'user_id': 'worker_135', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'FA-G-PRO', 'bbox': [75, 673, 1011, 1103], 'source_wh': [1080, 1920]}]","[{'user_id': 'gpt', 'label': 'FA-G-PRO', 'bbox': [270, 1200, 810, 1320], 'source_wh': [1080, 1920]}, {'user_id': 'gpt', 'label': 'II-AM-FH', 'bbox': [540, 960, 810, 1080], 'source_wh': [1080, 1920]}]",com.astrovicapp.bigDaysLite
com.agnessa.agnessamini_screen_18.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_131', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_132', 'label': 'II-AM-G-SMALL', 'bbox': [62, 1609, 1058, 1789], 'source_wh': [1080, 1920]}, {'user_id': 'worker_133', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_135', 'label': 'II-PRE', 'bbox': [0, 1365, 1067, 1608], 'source_wh': [1080, 1920]}, {'user_id': 'worker_135', 'label': 'II-AM-G-SMALL', 'bbox': [13, 1639, 1067, 1766], 'source_wh': [1080, 1920]}]","[{'user_id': 'expert_1', 'label': 'II-AM-G-SMALL', 'bbox': [963, 1621, 1016, 1684], 'source_wh': [1080, 1920]}]","[{'user_id': 'gpt', 'label': 'II-AM-G-SMALL', 'bbox': [0, 1760, 1080, 1920], 'source_wh': [1080, 1920]}, {'user_id': 'gpt', 'label': 'II-PRE', 'bbox': [0, 1200, 1080, 1300], 'source_wh': [1080, 1920]}]",com.agnessa.agnessamini
com.uefa.ucl_screen_24.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_131', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_132', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_133', 'label': 'II-AM-FH', 'bbox': [66, 816, 208, 1054], 'source_wh': [1080, 2340]}, {'user_id': 'worker_134', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_135', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.uefa.ucl
com.cashbooknew_screen_66.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_131', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_132', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_133', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_134', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.cashbooknew
com.xvideostudio.videoeditorlite_screen_41.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_131', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_132', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_133', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_134', 'label': 'NG-AD', 'bbox': [238, 608, 853, 1205], 'source_wh': [1080, 2340]}, {'user_id': 'worker_135', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'gpt', 'label': 'NG-AD', 'bbox': [0, 0, 1080, 2340], 'source_wh': [1080, 2340]}]",com.xvideostudio.videoeditorlite
com.bose.bosemusic_screen_128.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_131', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_132', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_133', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_134', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_135', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.bose.bosemusic
trendyol.com_screen_21.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_131', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_132', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_133', 'label': 'II-AM-G-SMALL', 'bbox': [14, 502, 540, 1406], 'source_wh': [1080, 1920]}, {'user_id': 'worker_134', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_135', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],trendyol.com
com.nighp.babytracker_android_screen_101.jpg,mixed_eq_gptTrue,"[{'user_id': 'worker_131', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_132', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}, {'user_id': 'worker_133', 'label': 'II-PRE', 'bbox': [44, 278, 1066, 1492], 'source_wh': [1080, 2340]}, {'user_id': 'worker_134', 'label': 'II-PRE', 'bbox': [48, 203, 1034, 1660], 'source_wh': [1080, 2340]}]","[{'user_id': 'expert_1', 'label': 'No_Dark_Patterns', 'bbox': None, 'source_wh': None}]",[],com.nighp.babytracker
